ssn,name,phone,cfphone,str,city,cc
YSPCW85,Kafeza,6408,0.94,OmPpuws62,Toulouse,4357
BXWHC09,Lichnewsky,4615,0.48,KhYxrkr63,Lafayette,24916
CATBW18,Mundy,28793,0.36,HeMetgp50,Tucson,6067
CHVUI65,Rufino,39171,0.58,SbUxewx71,Villahermosa,29596
AQRUP71,Ermel,10930,0.33,PmKvobs48,Detroit,27480
HWQLF04,Schlenzig,3594,0.52,ByYozap88,Chicago,31788
XZVHK36,Motoda,34348,0.68,WhQmxkk93,Lisbon,356
QPBZV02,Punnen,1929,0.62,KoBdhzw80,Casper,750
NYJFW86,Akselsen,20703,0.18,YpOmdef99,Caracas,9250
KCDGK68,Kropf,18550,0.79,CoWlhoj78,Porto,38493
ADFVS50,Bouquet,38918,0.30,NsRvcct96,Port,37110
PJZKU69,Rajcani,11363,0.78,HxKyyiz17,Wilkes,12776
KFQGL10,Greve,8949,0.17,WqFwfik80,Fairbanks,31386
KGXQK69,Skamoto,30613,0.58,JnIotht04,Rapid,3481
RDVLX67,Lyle,38971,0.62,BhLqras29,Huntsville,10306
KXECL56,Niessner,2574,0.66,CdGzvsi30,Newburgh,29449
BXXWJ92,Loubersac,18299,0.70,RcZplbt74,Brasilia,13505
TNFOB51,Ashton,34894,0.38,WbAjsah86,Dallas,11408
NLOFG83,Oberweis,18805,0.14,FeWxudk60,Gainesville,32834
BHUUK98,Kopanas,20900,0.18,FfNrlnx27,Albany,21899
MKERG20,Ghelli,39320,0.74,SqCgedb32,Macon,13641
OQNDQ92,Plat,4494,0.23,XaAbzum94,Amarillo,36982
BDHMS25,Maxson,31035,0.12,PrDuxho51,El,3475
OMKHD52,Hashemian,10892,0.75,BrQeupa81,Seattle,6454
OAWAV21,Ratz,15754,0.67,TzHvhsg39,Abidjan,5414
PXGAD97,Vrsalovic,5336,0.42,MbDoefq91,Brunswick,26799
QTRAU16,Cucka,33059,0.24,OhManlf43,San,15580
VUJWE26,Hoderlein,26007,0.40,FqBazul94,Brussels,17513
GUGBT99,Varvel,6215,0.78,CsQxpmy33,Long,38160
GTSOX44,Godskesen,17112,0.50,UjGjgck70,Durban,37091
EHLRF40,Ivanova,36854,0.30,FwQyfsh64,White,14784
WAOST39,Bruns,20626,0.63,HlJzgyb94,Panama,34179
HLJLX71,Kulisch,27385,0.28,FdRpxcv15,Stuttgart,4590
SSTEI06,Janardhan,27462,0.73,WuCsqxz95,Hamburg,3350
CGADN67,Wixon,10084,0.56,WbUxtkk31,Milan,578
CJVZI46,Escriba,33279,0.30,LyRmsts55,Ciudad,38912
KTYDL32,Shumilov,36781,0.72,PfCrenu49,White,11636
VAQCC50,Studzinski,26658,0.73,MbQefne96,Cincinnati,25100
PYFYG35,Murtaugh,32625,0.18,BgFerrw40,Austin,36180
NLAPT01,Mumper,22563,0.96,BbNhoao89,Amsterdam,17830
ZNVTG35,Rips,28021,0.37,NoYpjpk85,Jackson,13442
CWKXU63,Imbert,24885,0.85,LcQmhtz83,Minneapolis,10194
FXGHF10,Sawyers,35136,0.55,OzNnmkq49,Syracuse,22875
BZFZU94,Saracelli,4485,0.72,UhMnibm71,Rome,4885
UCZVN78,Trommer,3819,0.22,PnQoyeu00,Seattle,13526
AWNZL59,Bartschi,28240,0.35,WcKilnh55,Bucharest,23393
TCXUB68,Haneke,16290,0.99,LiGwagc40,Omaha,14636
NWDYN08,Bettayeb,7361,0.32,BxPxolo98,Tampa,6931
LFWTD36,Lobjois,38277,0.63,DmBawma44,Turin,31822
HGLLO78,Vincente,21408,0.23,TlMbruv21,Gulfport,14038
HPXEG50,Iscoe,10562,0.48,UvWuvdx84,Columbia,23583
YRKSZ65,Morreau,36802,0.19,FcMteld85,Dubai,37793
SHNMQ14,Kamiyama,23432,0.62,SdFpyuo26,Spokane,8230
EIAND67,Lutz,8947,0.39,GyGmtvc66,Sarasota,25931
GCWTP93,Mookken,13284,0.13,NeBcomk52,Guatemala,19250
MDWAJ91,Drakopoulos,183,0.58,FyFfbjz07,Orange,37060
SHSVB08,Carls,35213,0.59,MsPfjze02,Frankfurt,34302
UYKAG76,Budinsky,37841,0.38,TaSpqpe88,Wichita,6063
WLFBZ86,Wray,34774,0.80,EtFmzpv09,Zurich,39036
QBVVZ03,Mezei,3797,0.97,YhXccea47,Rochester,1035
ZNFYG58,Fahringer,20402,0.99,OlHqhzg13,Albuquerque,38226
EDBVY50,Amaldi,15385,0.76,KoYzgoh36,Guaymas,18677
GICVV24,Toinard,37351,0.58,ZfOljnz04,Frankfurt,35222
TBYSM30,Behrends,10376,0.52,MlBrais86,Gainesville,21800
JMEHN27,Rengarajan,11855,0.74,FsYsqmc21,Richmond,24009
MFXOU80,Ashley,27245,0.73,FpXermm97,Milan,35382
LOJKN68,Treseler,11251,0.22,IcSxokz13,Philadelphia,5278
DOHNH79,Kaiser,37532,0.30,MfThajc82,Charleston,29851
JNXVY48,Kurata,6141,0.34,QlGxyws10,Pittsburgh,20291
YIVFI14,Schwederski,1178,0.96,ZtWgkat85,Istanbul,9997
MNFIZ19,Rahm,18426,0.75,UmQixvl07,Puebla,1040
LHUJU63,Schairer,4964,0.29,WhZmhtj69,Vienna,6541
ZNOMS95,Tarantino,36454,0.59,LbRpaot16,Orange,27454
WEEOA13,Taivalsaari,37191,0.15,MpHcvth77,Ciudad,22158
HUMIL30,Faletti,34899,0.46,VqFkdhu97,Manchester,29710
UOWAJ67,Hookway,29772,0.19,FxEwxqm95,Philadelphia,14451
VJARM23,McDermott,8955,0.75,MhIjicv45,Akron,27024
YGVLG40,Belussi,22231,0.47,ZsQoixn32,Milwaukee,34494
EZPUN30,Daelemans,17375,0.60,BmUcfit98,Zurich,32162
DRNWB83,Peitgen,37854,0.74,YsBbtra61,Istanbul,19764
CKNSQ04,Reina,12961,0.46,KrEdtbb41,Cairo,22494
EQYHU72,Megson,6950,0.29,BpOsajj02,Washington,13614
AMEYC93,Landy,34081,0.82,LjMatwk47,Greenville,6952
EKYXR10,Baldan,28266,0.52,ZzXnfyo84,Amarillo,36062
HKPDP63,Eskicioglu,4860,0.22,PiKayeb77,Bozeman,30079
KVFEI65,Pazienza,39132,0.35,CjRdmzw20,Elko,6194
QRXIX42,Peikert,4467,0.26,HzYvyxi31,Barbados,35582
RVOZA45,Schlee,3623,0.27,BaMmwav79,Paris,29253
FJPPP46,Castro,33249,0.65,TzIdmfb43,Warsaw,8578
TBHUV12,Nacsa,12486,0.25,MxJpbrb82,Amsterdam,7554
LIDBP70,Sigelmann,24905,0.41,TgVlcug31,Prague,39219
OYRZO79,Cicchette,28886,0.21,TlUkyec90,Leon,6512
ILRWP50,Cappo,7838,0.92,MtCyobv84,Pensacola,26094
IJJZZ79,Strivastav,11235,0.63,NoSoqfg75,Birmingham,17130
SRWTZ62,Mandviwalla,2681,0.52,CkQdpru55,Richmond,14464
MUQMV74,Grobel,12851,0.17,AgSmdff95,Seattle,11803
MSPWD70,Karjoth,8225,0.28,UeFaygf24,Kalispell,2213
MZANI86,Inamori,17014,0.62,FpQccqp03,Butte,583
ETVKN74,Wothke,14657,0.16,MtJfohm54,Lorient,30082
RAQNH31,Kahana,19923,0.54,NrXnpgb88,Geneva,28673
CSMAM26,Middleditch,8860,0.86,JaImhkk93,Portland,4654
PCIFK88,Kranzdorf,30396,0.82,CdZzsup49,Dublin,14738
INFCG97,Dienes,23569,0.17,DeHqird71,Boston,30164
WAKME38,Garnier,9536,0.94,AxVqcnm69,Harrisburg,14432
DWSRQ79,Pocholle,11893,0.62,VzQrtxz28,Daytona,27575
AJVCS91,Pflugl,17968,0.44,ThVutua79,Toulouse,11474
XYZKB88,Ahrweiler,27054,0.44,VwZqggc40,Dubai,11167
UWOKJ43,Gertz,21730,0.75,QaHlawg71,Windhoek,35888
DEWJY00,Stylianou,6706,0.85,ZlSping55,Porto,16305
OWOSG64,Cochran,38177,0.76,RdQhrny98,Mulhouse,30324
KHVFV11,Kahn,18472,0.90,FfYtmjz81,Merida,15275
JXYJY44,Gurret,12196,0.16,OqElyqe12,Leon,5745
GWUPR26,Gastner,34097,0.34,OhHteqa49,Hermosillo,8835
PMNQD60,Ghiselli,1062,0.21,FeIuipd97,Pensacola,18843
OADKB60,Cedeno,18960,0.21,TfEnctx56,Huntington,1969
ZSLNX39,Faustini,33111,0.48,KjHpqfy83,Puebla,6349
TJHBP00,Birjandi,4559,0.21,VpRzceg97,Windhoek,21126
NNOWL63,Shklar,8137,0.54,QkVqhpr23,Cleveland,32840
KEPHX30,Kamp,19670,0.65,LaFpfqd40,Orlando,3229
DJMGA32,Piera,6590,0.17,WgKqonj82,Cozumel,17737
JBASW99,Dasarathy,29266,0.97,JsBtffe89,Dayton,29487
SDJVR85,Docker,24546,0.66,AaMsjax16,Zurich,19706
JTOWU81,Nuzman,1114,0.16,LdYkwoe97,Austin,3387
VUKQA46,Lomanto,2280,0.29,NtIqevv35,Nashville,37279
BIMNK45,Egg,16878,0.36,VePlybv58,Elko,36093
WQBMS70,Flatebo,22673,0.14,HvDdxvp26,Guadalajara,10013
UFGBV65,Wunderlin,28105,0.73,JiAllmq00,Lorient,18798
HMYBU85,Thalheim,8897,0.92,IuJublt33,Billings,29018
ABHHQ17,Nordbotten,36396,0.38,BpJbjvw05,Daytona,20502
UQXEG76,Gotoda,14060,0.81,YvWwfvo66,Lansing,31394
ILTIT32,Noriega,25643,0.96,LiDsqwn32,Orange,29425
LAMOI41,Flexer,7369,0.91,RdZljkl28,Tampa,9349
ZXYWA13,Manber,15627,0.37,GiXzpbl51,Stuttgart,17389
TYWBK61,Cesarini,36541,0.26,RdPgwnm41,Salvador,31988
QEIGA57,Ade,39396,0.80,HoYqsen69,Hermosillo,15740
ZRLJQ41,Beausoleil,336,0.63,NlNhlqv80,Killeen,20858
BVCYQ47,Jockley,1527,0.23,EjVfgpr15,Daytona,25597
OONLI91,Redon,2932,0.28,AkVskdu19,Zurich,14625
QKCCW32,Roohalamini,19911,0.11,UzWpgpd72,Wilmington,38429
KVXDW18,Nyce,16753,0.73,PoHaonb63,Guaymas,39480
DHMAO43,Ustimenko,8573,0.47,RfRfypk84,Bucharest,31787
XVBTF50,Setia,25710,0.50,VnNgxis03,Augusta,5907
QBHTP68,Slagle,24300,0.62,QiSlipl16,Tucson,28411
YDCRZ26,Wilmont,19755,0.94,GbQfnqe34,Chicago,17448
XQRHB63,Goos,26609,0.21,YnNiqrk82,Vienna,10396
KQLGA52,Schizas,16852,0.26,GuYdtey96,Newcastle,5112
THLFX60,Tzannes,17150,0.74,SrRbkzb06,Madrid,27034
LLZVU42,Hardavellas,23241,0.89,JtWmiku87,Shannon,26548
ITMVW80,XueDong,27652,0.97,ZuClaqk54,Zihuatenejo,10804
NQHIF12,OYoung,24298,0.72,ZbGlovj64,Puerto,30597
XDWNA06,Kleiser,4454,0.66,FcQditg40,Greenville,16384
ZBWMC60,Machesky,11380,0.77,BbKozdd73,Mulhouse,30639
VGMJF49,Nourani,1242,0.86,NbAonyr45,Lafayette,3198
LLODC47,Dean,36419,0.15,DeCfajr66,Providenciales,31247
CMCUZ25,Rahmer,23061,0.28,NzVxxxc54,Bologna,35720
EGFYL65,Tuozzi,4491,0.96,PwFbreb35,Chicago,2144
XPINT71,Rohaly,7064,0.31,QaLvsxl38,Toulouse,8293
ZFUHM84,Hemaspaandra,3520,0.78,FxQdhns10,San,32593
KVCDE60,Goel,39051,0.58,SiJvetv24,Abidjan,26065
NMSBD86,Gahleitner,12397,0.55,LmAxslv96,Puebla,35963
RFWSS58,Acildiev,2190,0.54,MmNbrjr87,Akron,27770
UYSWG71,Kamiko,12182,0.82,TcQjswt61,Guaymas,13815
LBZUS70,Miczo,5492,0.19,PoXfqfn18,San,721
FBEMJ82,Cagman,37316,0.25,CuRojds69,Bucharest,22075
HSSPS35,Panagaden,4997,0.60,BtWddtt89,Prague,17660
JXAAO27,Krablin,5014,0.24,LhQqzvy01,Vienna,3085
HVAWG69,Steininger,37682,0.24,GzErdhb61,Missoula,22217
YWXOK72,Vries,7970,0.61,VoBijcv27,Fairbanks,17710
JLBBW11,Crosby,33347,0.49,FmQlnqm88,Fort,28072
JAGKJ98,Heylen,1809,0.12,ZhNavam74,Frankfurt,37145
UKEJW13,Nedela,19129,0.91,MrSrdsk85,East,30905
YXTSW10,Challab,27726,0.81,GkNocvv47,Mexico,34766
ATIMZ01,Yeap,27647,0.49,HdWzeas87,Columbia,27779
OYSNX46,Batliner,5816,0.92,WcLznfg13,Salt,33363
IAOJH63,Praeger,8581,0.49,VhOvemp49,Bologna,35695
HRPUF94,Ruffin,39064,0.19,VwHwbox83,Guaymas,24273
DKAPS81,Govers,38814,0.68,EgMqjde05,Tri,31728
PDNFZ80,Hajnal,11680,0.16,PdJdqrz52,Florence,26281
YJAWA89,Mikkilineni,14229,0.27,PkQtcye81,Porto,23436
NXRJB12,Bougaut,19997,0.52,ZgBqafc68,Green,18066
QWPCX46,Musen,24064,0.41,MhKexyp14,South,24542
XSWON18,Malolepszy,8509,0.52,EpIrenk72,Johannesburg,10707
FEXHE09,Ungar,15953,0.92,NtSrzru07,Pittsburgh,34580
LKAXS14,Blackaby,24795,0.49,AjMpofc22,Huntington,19387
JLQHA09,Hmelo,13047,0.20,JoDvjwn90,Kiev,35152
LOZKW18,Heuvel,33156,0.88,BdClhxn04,Bangor,114
CSOEM18,Schiel,11012,0.25,BnQzors07,Macon,22922
WFCJH71,Landram,26952,0.93,BoMzyom57,Toulouse,14842
JKSTV85,Messner,9959,0.96,McBekyx53,Hamburg,37801
IRQVY10,Gibson,23293,0.14,YoVlfdm82,Sacramento,12578
KZCXZ41,Coyne,4563,0.48,AoSslfg10,Milan,20966
DKYVP16,Chelyah,17541,0.22,FiXfihy48,Killeen,8944
XNCWZ10,Gavrin,2373,0.95,JdMkiij07,Puebla,11765
AXMBE45,Haselbock,21414,0.57,TtTscpk47,Orange,34377
TAPCS87,Fahnrich,37618,0.80,CdVjebe60,Louisville,22906
DFHLJ98,Cleveland,294,0.60,TyOevng44,Dayton,10897
MDIXV76,Wilharm,16585,0.71,GpGyxme70,Pensacola,13294
CUYTZ20,Evett,9770,0.87,HwFtudp68,Hamburg,29613
CNCVY41,Chenoweth,13836,0.30,RcFkgmc01,Boise,32836
RJYHC37,Rosenbohm,12690,0.86,KcYfmzu01,Santiago,10439
ULKKG45,Konomi,8428,0.64,ChVonir17,Greensboro,14023
POUGK68,Bensaou,283,0.12,UmDxgox47,Des,15521
DKSSU72,Backus,27787,0.76,IqUgnse03,Colorado,14488
CJGDH21,Bina,33526,0.77,ZaQsnyt97,Milan,3897
SGUZG76,Rela,25232,0.51,HaLzxfp75,Honolulu,1311
FPSNY12,Dolotta,3849,0.62,BmRzkoy72,Grand,23853
ENMPP17,Stephenson,15044,0.95,FxWndae64,Porto,25067
KRGAK52,Graber,8545,0.70,BcMbcxd66,Windhoek,6442
ZQRDG88,Faris,4058,0.76,AiDjogy08,Sun,31185
SDKAD35,Brustmann,34913,0.33,BbDdpul02,Twin,18482
CYUUE26,Einsfeld,18213,0.80,NeRjryx60,Salvador,35863
LTWEU06,Delatizky,19531,0.98,BaAtedh60,Guatemala,19635
RVQTJ30,Haberlandt,14882,0.89,UwBhxlv61,Guadalajara,35121
DJUJC15,Yagati,22454,0.41,BhBjdmn85,Montreal,1985
CWXBU43,Bernardeschi,1129,0.79,XvUyeyj83,Hamburg,12900
TBGTC26,Vicolov,8763,0.93,YkCypoj07,Nagoya,16202
OBLXE94,Scheen,7130,0.34,FwSrorm99,Lisbon,15468
JEARJ75,Plaxton,8951,0.65,CbCzawr89,El,39290
RZCNI18,Bierbaum,31873,0.23,QaRfazf43,West,296
VEDAK80,Mikulecky,770,0.93,YsLbimm98,Houston,27155
MCPLK67,Beilin,9335,0.93,NrOnvoi22,Myrtle,24746
PFHMN28,Wolfrum,38534,0.88,DuUitya52,Detroit,15499
ZSDTJ64,Hatakka,15456,0.33,OiUsmcf89,Tokyo,1301
ICSDY15,Roohalamini,10960,0.89,WgXdbak99,Stuttgart,22309
SBVII52,Solchenbach,39463,0.90,XgBgsox08,Guadalajara,15757
DQWWB46,Bonsangue,25753,0.99,DcQtfww75,Glasgow,17227
UDCUR45,Stepoway,36231,0.56,JuOuvug28,Baltimore,7495
ZYVAU70,Ranze,39729,0.65,HbGkwwa33,Macon,2020
KTICA07,Tait,39751,0.80,ScWcbpp48,Tapachula,39149
KORZD34,Selenyi,30574,0.67,LaHqqcv32,Madrid,4842
WEFEO70,Chweh,10033,0.95,ZpKxudq06,Amsterdam,22813
NRZON32,Bisiere,6319,0.12,AsHemdy38,Mulhouse,31599
LHTHX48,Gulla,32878,0.74,IsAuicm43,Porto,39070
RFMXL44,Haskin,22205,0.91,EzVwrfc90,Anchorage,6785
RHJNE83,Harangsri,7558,0.40,OzLtxdu44,Madison,1869
MKPQL57,Lonning,18445,0.80,FqEvzzp39,Long,10300
XQNEB12,Kubierschky,33672,0.90,EnQeeww54,Detroit,30172
CXKQV72,Staudhammer,14592,0.33,NhXmusj91,Lawton,5738
FCFBK29,Sills,25102,0.70,ZlUjvgk33,Des,14332
NFQPZ58,Duspohl,22166,0.18,KrBrcir26,Shreveport,15479
KIIAY23,Stougie,432,0.54,WoDhhyr29,Wichita,1783
BNMMJ05,Gaitonde,26936,0.42,RtMjkqy54,Oklahoma,11762
IJGKQ48,Mangaser,37727,0.11,UuLxnlp22,Kansas,25986
JFPSS35,Goil,36236,0.80,DoEkgnw38,Green,14249
RWBZU65,Jansch,32625,0.45,ZeHhgtn82,Corpus,17016
MGCBK91,Hassin,37388,0.24,DxCdyzu02,Gunnison,5713
MMTFN25,Setiz,4738,0.91,MiBtgzj05,Jacksonville,9370
GHVBU72,Gaughan,5067,0.35,SmVnvpm36,Salt,38865
HTKMK92,Wahbe,39897,0.31,JkSvyru75,Lome,1290
BABJX61,Rivera,27722,0.31,SxZubkv61,Myrtle,15942
YWHWA01,Nakhaeizadeh,13866,0.41,QuNveci91,El,30287
IWFHU78,Diekema,39885,0.35,OkBdxhk99,Melbourne,18311
TDDKZ80,Goodson,8639,0.43,XeAxpqq64,Las,30121
MTCAR29,Raney,9351,0.43,EtUorjv08,Munich,17578
UZYZR13,Sigel,22385,0.17,EuClhsu52,Portland,30570
IKWHX04,Schaar,20760,0.97,XlWyaqb10,Twin,15349
ZBIJM00,Coppola,7271,0.93,OsNaxot93,Fresno,9653
UZXFQ63,Marathe,7899,0.16,MoOlqap08,Guaymas,30604
SKFAB89,Wrobel,39380,0.94,SmAdnjs49,Shannon,7893
TAQYS05,Reitz,26587,0.41,AkRitmj99,Guatemala,28453
ZLMXK79,Bernardeschi,22334,0.30,KgRqrjj58,Jackson,35396
RAJDW82,Antonisse,6500,0.36,CbIvcya80,Colorado,4492
DWNIK50,Rozin,24031,0.35,XeRqhjj24,Berlin,38162
CUNOR01,Jameel,24856,0.64,YvQmlre74,Akron,5755
FWPTC86,Braban,33024,0.60,BmWpcel62,South,23448
CKEFK56,Dosser,18458,0.40,YsWbzpl32,Norfolk,37130
CGEAE37,Masada,31279,0.16,VsMpfrj53,Memphis,17729
KKMXQ81,Gerschenfeld,28378,0.48,SsSbafh73,Lyon,39029
YAMRA02,Rugge,19200,0.53,JrDefhb18,Kalamazoo,37074
BIUQI73,Caspi,28005,0.80,ZdPspfw31,Newburgh,31837
HACRJ53,Lingard,35016,0.99,ZmVmeii58,Shreveport,26350
DQBTI65,Bard,20242,0.76,WpBdkoa62,Macon,39398
USCOM03,Hendren,33575,0.70,MhKbmrm92,Cody,10407
TZPWD15,Coates,18371,0.23,PaOohek33,Texarkana,12766
ORODH34,Hofman,32875,0.71,JjIdjia05,Durban,2131
GVWGC11,Grunsky,17100,0.34,SrRdaro94,La,1322
DLCID18,Rioboo,8114,0.11,ZaVfpeq85,Amsterdam,11850
NMLYC48,Corte,27816,0.71,FqQicgz29,Dusseldorf,32391
TJYVH19,Haller,20571,0.86,XrVicku22,Beaumont,38025
KQHZS22,Tiernan,39164,0.79,DwVazki36,Omaha,37059
OGNQN65,Shephard,28075,0.96,BxVhlzm83,Lynchburg,18890
LAVKR91,Marsiglia,31974,0.82,OrDowsl05,Brasilia,18140
EPBMU62,Pocchiola,16478,0.30,VcOoufi93,Kiev,31992
GBIZV46,Dain,13697,0.59,CjDltnc46,Worcester,28648
VPIDH94,Ausserhofer,14253,0.42,BiKgxne96,Albuquerque,29851
NNWIX14,Sykas,24874,0.50,LlQtuso69,Aruba,7893
WIXWG25,Dan,34929,0.75,FmQsntm29,Portland,14011
UXUBT19,Dai,8536,0.64,MdVhsui39,Dallas,27566
YJKKX52,Dafa,39572,0.77,VjUenbq73,Key,15668
INLOL45,Minet,16152,0.67,PdZyflo22,Lansing,10964
YNMUN68,Etiemble,39587,0.96,YcJohbd38,Washington,34279
KUQEN48,Canon,669,0.83,MuIihvb99,Brasilia,14393
KEPWB14,Chattopadhyay,37513,0.36,ZwKyspt14,Dakar,5977
UYNDT10,Leherte,14820,0.81,AfXlwlq84,Montgomery,5422
YEIAN52,Shiratori,17146,0.57,LsHsxal70,Lome,5381
WLLPA10,Kanj,33923,0.81,PaHftqu89,Meridian,11753
NGFBX61,Ponthieu,26180,0.17,GpFvcmk72,Lawton,12226
SZZEI91,Sudmann,17376,0.90,BoDaskr66,Las,32478
QTMNG94,Declerfayt,31736,0.54,UgYcfuj82,Detroit,32799
CPDTX94,Sinha,28190,0.76,FcEdkvh47,Gunnison,25046
BDPQB94,Desiderio,23226,0.13,SbUyvze62,East,29256
YUNTF66,Barreiro,6752,0.90,FeWgzke90,Seattle,2082
UGXKW14,Lauer,35763,0.75,FyYqrwm67,White,6952
ANOAB92,Sherman,16578,0.37,LvImibm53,Salt,35791
RYRUB90,Pike,16741,0.33,SxYrdea88,Wilkes,590
CYRIE62,Rinn,17228,0.18,VwSmeky04,Frankfurt,31084
ZDRGS76,Kadota,30456,0.90,WbXrmfo93,Charleston,11516
RPWTM06,Biryukov,2692,0.61,KdEufor02,New,24368
GPNRY54,Schmaranz,14900,0.11,VaHqzzt54,Tulsa,24210
QRHPT03,Korshunov,11823,0.70,VxIesfk20,Montgomery,18488
VWHJR22,Trumner,9653,0.79,AuKeojo58,White,3227
JZLIU17,Wossner,19179,0.99,JgTolxg98,Tucson,35762
CYZRY15,Konstan,12543,0.57,IfIaqtd21,Colorado,7758
IAHRS88,Granieri,35592,0.57,ItNqyod74,Calgary,35880
VVAYK81,Peyre,34292,0.87,YgHglfs03,Copenhagen,29874
EHMLN96,Lampe,22457,0.37,JoTwiae98,Tallahassee,3592
RPSOZ18,Lagendijk,14244,0.21,QnDydne60,Greenville,27288
LWDIH29,Winograd,31618,0.49,LtTavvp92,Pasco,19329
QYIEZ18,Bertsekas,26554,0.49,XxXjrge68,Wilmington,28419
KIIEE60,Shmyglevsky,27359,0.88,GyZqnsh44,Louisville,35568
OWJTZ21,Karthikeyan,20710,0.91,HfMgrke88,Appleton,29587
NNDFM11,Plus,29729,0.27,WeSvcpi68,Baton,33863
TXUZK73,Ashraf,27228,0.68,PgZzuuo14,Bologna,36227
ERFJF50,Meerbergen,11840,0.48,TcAveji12,Cedar,22980
PDEEJ31,Bashandy,38927,0.78,GlIgexj36,Monterrey,38519
XSTCY95,Tolga,8593,0.86,LxLhtlm93,Macon,16791
ASOZQ36,Partove,29187,0.77,XjRmnle76,Tallahassee,26344
MWRCH55,Papadourakis,32362,0.38,YgDfgxo56,Texarkana,7639
DLKAA92,Lapkowski,37391,0.32,WeYhrvu28,Ciudad,23882
PVIGD92,Masand,21844,0.60,JyIqgij30,Billings,20950
DDBUF98,Demke,31117,0.74,OpOcjaj57,Durango,36374
HXTPK09,Arsintescu,39215,0.89,SbJsrtn66,Guaymas,1023
FYDLV59,Oudin,5843,0.51,RaVgbuu92,Guadalajara,34017
KTYCN52,Simone,7614,0.81,YqJkuyr64,Mulhouse,19959
ADPVT64,Vassilakis,24369,0.16,XaMryhs86,Lynchburg,3241
ZODWD87,Borgelt,7012,0.16,LzFkppp52,Dallas,14985
HPARN21,Dolinsky,39130,0.35,RrRicxy27,Tallahassee,23291
EDMFD39,Yanover,3197,0.17,JuBmbox71,Buffalo,38495
HGDFQ25,Hirokawa,3426,0.75,DvLptxy76,Tokyo,15986
OQUDZ67,Langetepe,5255,0.93,OcJbshj66,Texarkana,16925
QIUDQ22,Dym,14042,0.25,GaZfbnw11,Fort,35373
NURLR58,Whittlesey,12395,0.94,XmFfmji84,Hartford,26639
GLQIG57,Khatib,25850,0.89,DbOztyd42,Veracruz,5058
TVYXZ95,Ikehara,5121,0.74,MuNzrha39,Asheville,39200
BFXTV65,Snedden,25832,0.12,GqTmydo44,Ouagadougou,27511
IOWCK64,Gesli,5875,0.73,KjOvofb56,Kahului,13006
BTKSZ42,Rothnie,35099,0.89,VgUddws73,Lome,938
WBVDM70,Bondorf,25914,0.63,HoArtab46,Istanbul,21417
QEGQJ96,Bruchert,2760,0.96,DkKxtho77,Chattanooga,14962
MWOVQ58,Foyster,12332,0.40,JbMouxf70,Missoula,9376
REXBJ32,Kreutzer,870,0.22,ExUtgpw74,Gainesville,33448
DYHBB02,Vorch,2379,0.48,NzGimpd24,Melbourne,35221
WNIRS86,Geraci,3045,0.53,HuRfdtg54,Butte,3344
XGGHM18,Ebbinghaus,6398,0.73,ZjIjtfw08,Lisbon,18260
RHTBX58,Zrehen,22495,0.18,EnYyuks54,Lynchburg,21805
BIZFM50,Carrico,1828,0.77,JmAnngg08,Dakar,31835
HHBTA22,Pils,28139,0.65,SjNrhps63,East,35760
DXAEX54,Falck,6132,0.19,PtPtnnf72,Buffalo,5421
TFYNB56,Piel,2599,0.25,UiSxjex58,Stockholm,31969
FNOIA26,Dssouli,8211,0.81,PlKjcat21,Zihuatenejo,38792
BROCT48,Spehner,25036,0.38,AfRmoju39,Vancouver,35381
YZXVV84,Creveuil,13402,0.23,UoWqwfd99,Dubai,15559
IOSZJ09,Hoffler,8318,0.48,LwQcfki07,Jackson,5927
GZWHX17,Olech,28952,0.98,SdKevlc43,Chicago,25901
VDOSM95,Pier,25090,0.79,TnChefv37,Bamako,5074
QBPSG06,Llado,36130,0.57,PnZgoum84,Tokyo,5617
SRAUM88,Hallam,7778,0.91,JzYcpop71,Baltimore,7616
RLTME72,Soderston,26677,0.50,YsLvbao65,Toledo,4180
CVCPE14,Kusakari,9754,0.95,JgGavta13,Munich,28537
DLOMF95,Rana,7195,0.62,SqLcuio49,Mumbai,38991
NCVJX09,Ginneken,20142,0.55,KfRsmog18,Wilmington,12136
KNUDY02,Sommer,8776,0.89,CnUwcxn57,Louisville,3569
EHFQG85,Nassar,11599,0.82,PzGaqug69,Dusseldorf,35909
NTSVL55,Protasov,34626,0.25,ItAkhkq12,Stockholm,12036
DFSTD59,Buchberger,4436,0.52,NiWdjih08,Conakry,33025
VYBRP54,Brutlag,17603,0.26,EbDlkkx57,Kalamazoo,14176
MFJZR38,Boucherie,20210,0.90,FrPxbxn25,Asheville,13448
JNUUQ25,Ege,38526,0.53,GfHinhs59,Milan,9829
AKRGS60,Wahba,13470,0.53,JfTundj10,Turin,2793
QENHR95,Rettinger,32398,0.21,GgGaihg89,Brussels,25746
YMPOU38,Geraci,10014,0.31,FlFtbjy04,Cozumel,7887
LVCIQ67,Deriche,374,0.84,RbBaaem61,Colorado,1979
CBCKE84,Sigal,24303,0.87,MwInngb35,Macon,23950
BVPJW32,McGranaghan,21492,0.77,OlJvess86,Denver,20912
UFHFO84,Pitoura,25974,0.71,DpMybnb86,Stockholm,30045
VUFUD54,Yanker,17946,0.67,BbIhrse81,Atlanta,37581
VUALI73,Bergler,8739,0.21,UdSbqse56,Mexico,680
